Facility_name,Million_gallons_per_day_flow,GHGI_emissions_mol_per_s,Moore_Emissions_mol_per_s,longitude,latitude,Source
Richfield Springs (V) Sewers & STP,0.6,0.009267588290886667,0.004997191930006617,-74.986048,42.845656,Clean Watershed Needs Survey
Richmondville (V) STP,0.2,0.0030891960969622223,0.0012254986626968037,-74.7615,42.5885,Clean Watershed Needs Survey
Ridgewood Village WPCF - CS/STP,5.0,0.07722990242405554,0.07529933776825676,-74.11033292,40.96372589,Clean Watershed Needs Survey
Ringwood Borough - CS/STP,0.36,0.005560552974532,0.002599561286609706,-74.260286,41.078569,Clean Watershed Needs Survey
Ripley (T) WWTP,0.28,0.004324874535747112,0.0018847954656082695,-79.72162,42.28087,Clean Watershed Needs Survey
Riverhead (T) STP & Sewers,1.3,0.020079774630254444,0.013437774967965178,-72.645,40.923,Clean Watershed Needs Survey
"Riverhead, (T) Community College WWTP",0.035,0.000540609316968389,0.0001317894668019548,-72.7071,40.8766,Clean Watershed Needs Survey
Riverside Township - CS/STP,1.0,0.015445980484811111,0.009606208291357922,-74.96546497,40.03958981,Clean Watershed Needs Survey
Riverton Borough - CS/STP,0.22,0.0033981157066584446,0.0013844245024098333,-75.0109,40.0146,Clean Watershed Needs Survey
Rockaway Valley RSA - CS/STP,9.8,0.1513706087511489,0.1781123074543908,-74.3926,40.89618,Clean Watershed Needs Survey
Rockland (T)  Livingston Manor STP,0.77,0.011893404973304557,0.006875938424010319,-74.831222,41.9085,Clean Watershed Needs Survey
Rockland (T) Roscoe STP,0.2,0.0030891960969622223,0.0012254986626968037,-74.927988,41.945547,Clean Watershed Needs Survey
Rockland County (Co) SD#1 & WWTP,22.4,0.3459899628597689,0.5128788093750524,-73.9419,41.0423,Clean Watershed Needs Survey
Rockland County SD#1-Sloats/W.Ramap,29.0,0.44793343405952224,0.7136672023968559,-73.94183,41.04398,Clean Watershed Needs Survey
Rome (C) STP,9.5,0.14673681460570553,0.17116671464111727,-75.411528,43.202028,Clean Watershed Needs Survey
Roosevelt Borough - CS/STP,0.23,0.003552575511506556,0.0014654386972433185,-74.48856208,40.21679843,Clean Watershed Needs Survey
Rosendale (T) STP,0.1,0.0015445980484811112,0.000504876317171055,-74.072139,41.847083,Clean Watershed Needs Survey
Rotterdam (T) WWTP & Collection System Improvements,1.3,0.020079774630254444,0.013437774967965178,-73.98931,42.80335,Clean Watershed Needs Survey
Roxbury (T) Grand Gorge STP (NYC),0.46,0.007105151023013112,0.0035570952779061986,-74.4727,42.3607,Clean Watershed Needs Survey
Roxbury Township - Ajax Terrace STP/CS,2.0,0.030891960969622222,0.023317384900542904,-74.64284101,40.84340749,Clean Watershed Needs Survey
Royalton (T) Gasport WWTP,0.48,0.007414070632709334,0.0037561468005359896,-78.558869,43.202417,Clean Watershed Needs Survey
Runnymede WWTP,0.02,0.0003089196096962222,6.440889399379803e-05,-77.103199,39.628804,Clean Watershed Needs Survey
Rushville (V) STP,0.045,0.0006950691218165,0.00018176762525833737,-77.23087,42.76239,Clean Watershed Needs Survey
S FORK REG WWTP,0.522725,0.0067794287625779,0.0041890941329276385,-78.798772,40.363947,Discharge Monitoring Reports
S LONDONDERRY CAMPBELL E STP,0.15975,0.0020718613894912612,0.0009193069230532528,-76.561598,40.288625,Discharge Monitoring Reports
S LONDONDERRY COLEBROOK STP,0.0271666666666667,0.00035233532236523315,9.530370562917901e-05,-76.507931,40.240431,Discharge Monitoring Reports
S WOODBURY TWP STP,0.0600166666666667,0.0007783800587958306,0.00026273222756071306,-78.370546,40.158909,Discharge Monitoring Reports
SACKETT LAKE SD STP,0.158027397260274,0.002049520268327755,0.0009066437191687746,-74.752111,41.607,Discharge Monitoring Reports
SAG HARBOR (V) WWTP,0.0725150684931507,0.000940476811062743,0.000334673652037658,-72.308333,41.001944,Discharge Monitoring Reports
SAGAMOR SD WWTF,0.0295833333333333,0.00038367803509097384,0.00010628209912568738,-73.75294,41.60777,Discharge Monitoring Reports
SAGINAW WWTP,0.113166666666667,0.001467703582122661,0.0005914400174079065,-76.67327,40.071127,Discharge Monitoring Reports
SALEM WASTEWATER TREATMENT FAC,0.812216666666667,0.010533961512162512,0.007361887982681565,-75.479337,39.573919,Discharge Monitoring Reports
SALISBURY BORO STP,0.095,0.0012320928450808752,0.0004728085428795114,-79.087794,39.757527,Discharge Monitoring Reports
SALISBURY TWP GAP STP,0.272825,0.003538376110096734,0.001823227296587472,-76.019971,39.995432,Discharge Monitoring Reports
SALISBURY TWP ROSEHILL STP,0.0073825,9.574658346115328e-05,1.799707181421213e-05,-75.97509,40.06756,Discharge Monitoring Reports
"SALISBURY, TOWN OF",0.55,0.008495289266646111,0.0044707521304922036,-73.423,41.9814,Clean Watershed Needs Survey
SANDY TWP STP,0.0354166666666667,0.0004593328589117302,0.00013380002244017586,-78.79396,41.14464,Discharge Monitoring Reports
SANFORD (T) - OQUAGA LAKE STP,0.0099625205479452,0.00012920789774836298,2.640776496834972e-05,-75.451278,42.007778,Discharge Monitoring Reports
SARATOGA CO SEWER DIST #1 WWTP,15.55,0.2016741446421854,0.3215233642057726,-73.682722,42.882472,Discharge Monitoring Reports
SAUGERTIES (V) DOCK STREET STP,0.736767123287671,0.009555426327300616,0.006498583207184538,-73.944972,42.07475,Discharge Monitoring Reports
SAVANNAH (T) WWTP,0.0185923329589041,0.00024113137275817982,5.8667136059979e-05,-76.767702,43.064712,Discharge Monitoring Reports
SAXONBURG AREA AUTHORITY STP,1.04058333333333,0.013495739786425298,0.01010777232560067,-79.95648,40.80439,Discharge Monitoring Reports
SAXONBURG AREA STP,2.05,0.03166425999386278,0.02406576110039123,-79.8442,40.749,Clean Watershed Needs Survey
SAXTON STP,0.272083333333333,0.00352875713963952,0.0018168886651026472,-78.24809,40.21813,Discharge Monitoring Reports
SAXTONS RIVER WASTEWATER TREATMENT FACILITY,0.0441516666666667,0.0005726205536673244,0.00017739527114449299,-72.5065,43.13783,Discharge Monitoring Reports
SCHENECTADY (C) STP,,,,-73.9182,42.8389,Discharge Monitoring Reports
SCHODACK LANDING POTW,0.0078916666666666,0.00010235016879750693,1.960013531252268e-05,-73.775,42.475,Discharge Monitoring Reports
SCHOHARIE (V) WWTP,0.108084931506849,0.0014017965344278432,0.0005576773679654214,-74.3145,42.678361,Discharge Monitoring Reports
SCHOOLEY'S MOUNTAIN WASTEWATER TREATMENT PLAN,0.523333333333333,0.006787318479919202,0.00419533225946562,-74.76821,40.81229,Discharge Monitoring Reports
SCHUYLERVILLE (V) STP,0.39225,0.005087246510347088,0.0029011477873097354,-73.57988,43.1007,Discharge Monitoring Reports
SCHUYLKILL HAVEN BOROUGH,1.06641666666667,0.013830782577631586,0.010429915359291258,-76.16984,40.62346,Discharge Monitoring Reports
SCHUYLKILL VALLEY SEW AUTH,0.181675,0.002356215448737558,0.0010837239755862706,-76.144784,40.708453,Discharge Monitoring Reports
SCHWENKSVILLE BORO WWTP,0.231266666666667,0.002999389529533728,0.0014757718018774833,-75.463536,40.25302,Discharge Monitoring Reports
SCI SOMERSET STP,0.333166666666667,0.004320971223362583,0.0023542952718932806,-79.047236,39.961691,Discharge Monitoring Reports
SCMA BRANCH CASS WWTP,0.173333333333333,0.002248029050673873,0.0010204761537050198,-76.27975,40.667028,Discharge Monitoring Reports
SCMA DEER LAKE WWTP,0.5275,0.006841357639791175,0.004238113529220156,-76.06114,40.61745,Discharge Monitoring Reports
SCMA GORDON WWTP,0.448333333333333,0.005814613602223775,0.0034420870839240877,-76.346999,40.744082,Discharge Monitoring Reports
SCMA TREMONT WWTP,0.421666666666667,0.005468762979043187,0.003182365519437204,-76.39763,40.62646,Discharge Monitoring Reports
SCOTTDALE-EVERSON STP,2.09833333333333,0.02721412091152315,0.024794056510479175,-79.596421,40.082802,Discharge Monitoring Reports
SCSD#6 - KINGS PARK STP,,,,-73.231024,40.895719,Discharge Monitoring Reports
SECAUCUS MUA - KOELLE BLVD STP,3.175675,0.04118659416633903,0.042129323088061235,-74.047585,40.798406,Discharge Monitoring Reports
SENECA CO SD#1 STP,0.413115068493151,0.005357853895636916,0.0031000303999001977,-76.877278,42.671167,Discharge Monitoring Reports
SENECA FALLS WWTP,,,,-76.783528,42.915111,Discharge Monitoring Reports
SEWARD (T) STP,0.0081666666666666,0.00010591675334905684,2.0478165888051667e-05,-74.614972,42.717944,Discharge Monitoring Reports
SEWICKLEY STP,0.186833333333333,0.0024231159286590503,0.0011232456677306374,-79.744202,40.253633,Discharge Monitoring Reports
SEYMOUR WPCF,1.23416666666667,0.016006399154077026,0.012573397321574534,-73.087313,41.366379,Discharge Monitoring Reports
SHA - SIDELING HILL REST AREA WWTP,0.0048583333333333,6.30096604107145e-05,1.0537078315309286e-05,-78.27749,39.712247,Discharge Monitoring Reports
SHADE CTL CITY JT AUTH STP,0.455,0.005901076258018928,0.003507705031513243,-78.808061,40.119189,Discharge Monitoring Reports
SHADE GAP AREA STP,0.0099,0.00012839704385579647,2.6195929394835027e-05,-77.861364,40.186407,Discharge Monitoring Reports
SHADY AVE STP,0.67775,0.00879000974477435,0.0058402027681322575,-79.88605,40.02018,Discharge Monitoring Reports
SHAMOKIN TWP MUNICIPAL AUTHORITY,0.0025,3.242349592318093e-05,4.503625964532372e-06,-76.591319,40.846952,Discharge Monitoring Reports
SHAMOKIN-COAL TWP JT SEW AUTH,4.26641666666667,0.05533285735930318,0.0614658867202281,-76.584096,40.814452,Discharge Monitoring Reports
SHAMOKIN-COAL TWP STP,7.0,0.10812186339367778,0.1158090618202728,-76.583,40.8112,Clean Watershed Needs Survey
SHANKSVILLE BORO STP,0.03025,0.0003923243006704892,0.00010935589143054616,-78.91501,40.020301,Discharge Monitoring Reports
SHARON SPRINGS (V) STP,,,,-74.6125,42.802306,Discharge Monitoring Reports
SHARON WATER POLLUTION CONTROL FACILITY,0.0449166666666667,0.0005825421434198178,0.00018133709318268968,-73.48861,41.88358,Discharge Monitoring Reports
SHEFFIELD TWP STP,0.426583333333333,0.005532529187692101,0.0032299156266268995,-79.03256,41.7023,Discharge Monitoring Reports
SHELBURNE WASTEWATER TREATMENT FACILITY,0.242308333333333,0.003142593303194435,0.0015665100395707995,-72.731942,42.595262,Discharge Monitoring Reports
SHELOCTA STP,0.0501666666666667,0.0006506314848584977,0.00020888446888305638,-79.306667,40.657778,Discharge Monitoring Reports
SHELTON WATER POLLUTION CONTROL FACILITY,2.53333333333333,0.03285580920215663,0.03155169201702766,-73.082903,41.3125,Discharge Monitoring Reports
SHENANDOAH MUN SEW AUTH,1.53083333333333,0.019853987336961077,0.016563139703363924,-76.215,40.814722,Discharge Monitoring Reports
SHENANDOAH SEWAGE TF,1.61,0.024868028580545893,0.01766681249620097,-76.215,40.814722,Clean Watershed Needs Survey
SHERBURNE (V) STP,0.34275,0.004445261291068105,0.0024412795418164517,-75.50227,42.67829,Discharge Monitoring Reports
SHERMAN (V) WWTP,0.0537986301369863,0.0006977358659677176,0.00022842444552186362,-79.600139,42.155472,Discharge Monitoring Reports
SHERRILL (C) STP,,,,-75.615583,43.070028,Discharge Monitoring Reports
SHICKSHINNY SEW AUTH WWTP,0.3575875,0.004637694739372184,0.0025772947512123136,-76.144108,41.149381,Discharge Monitoring Reports
SHINGLEHOUSE BORO WATER DEPT,0.0725833333333333,0.0009413621649696858,0.000335076779676646,-78.19487,41.96633,Discharge Monitoring Reports
SHIPPENSBURG STP,2.89083333333333,0.037492369119171504,0.03735680113366495,-77.531389,40.059722,Discharge Monitoring Reports
SHOEMAKERSVILLE SEW. FAC.,0.2,0.0030891960969622223,0.0012254986626968037,-75.9712,40.4932,Clean Watershed Needs Survey
SHOEMAKERSVILLE STP,0.47625,0.006176675973365966,0.003718644954703786,-75.971223,40.493222,Discharge Monitoring Reports
SIDNEY VILL WATER POLLUTION CONTROL PLANT,,,,-75.401944,42.313056,Discharge Monitoring Reports
SILVER CREEK (V) WWTP,0.764695890410959,0.009917645634085174,0.006815400139300073,-79.17007,42.54502,Discharge Monitoring Reports
SILVER SPRING TWP STP,0.665916666666667,0.008636538530737965,0.005710067297067653,-77.008611,40.254444,Discharge Monitoring Reports
SIMSBURY WATER POLLUTION CONTROL FACILITY,2.11416666666667,0.02741946971903671,0.02503366228914952,-72.797855,41.870817,Discharge Monitoring Reports
SIMSBURY WPCF,2.6,0.04015954926050889,0.03261784063300091,-72.8017,41.87,Clean Watershed Needs Survey
SINKING SPRING STP,1.0065,0.01305369945867264,0.009686164836881993,-76.022161,40.341203,Discharge Monitoring Reports
SIX MILE RUN STP,0.0449520833333333,0.0005830014762787287,0.00018152004207337195,-78.255,40.1584,Discharge Monitoring Reports
SKANEATELES (V) WWTP,0.0,0.0,0.0,-76.441333,42.956389,Discharge Monitoring Reports
SKYVIEW / HIBROOK WTP,0.01257,0.0001630253375017537,3.555529410863527e-05,-74.21767,41.02802,Discharge Monitoring Reports
SLABTOWN WASTEWATER TREATMENT PLANT,0.0079308333333333,0.00010285813690030386,1.9724673547798766e-05,-76.414392,40.906198,Discharge Monitoring Reports
SLATINGTON BORO STP,1.5,0.023168970727216666,0.016137540493300077,-75.604065,40.758061,Clean Watershed Needs Survey
SLATINGTON WWTP,0.972875,0.012617603438505858,0.009274117089224687,-75.604065,40.758061,Discharge Monitoring Reports
SLEEPY HOLLOW SD,0.0067916679166666,8.808384680305528e-05,1.617536929422595e-05,-76.578611,43.432639,Discharge Monitoring Reports
SLTMA - CAMPBELLTOWN WEST STP,0.138083333333333,0.001790857758157022,0.0007629166720005704,-76.589971,40.281689,Discharge Monitoring Reports
SMETHPORT STP,0.388816666666667,0.00504271824261259,0.0028686999629339775,-78.428597,41.814726,Discharge Monitoring Reports
SMITHFIELD SEWER AUTHORITY STP,0.200083333333333,0.0025949604570519092,0.0012261519767761153,-75.173611,41.033333,Discharge Monitoring Reports
SMITHSBURG WWTP,0.333,0.0051435115014421,0.0023527886199749696,-77.5858,39.6634,Clean Watershed Needs Survey
SMITHSBURG WWTP,0.251416666666667,0.0032607229066745663,0.0016422374506873958,-77.585824,39.663429,Discharge Monitoring Reports
SMITHTON BORO MUNI AUTH STP,0.03925,0.0005090488859939405,0.00015260081915079678,-79.742814,40.156412,Discharge Monitoring Reports
SNAKE SPRING TOWNSHIP MA-SNAKE SPRING PLANT,0.0555,0.0007198016094946165,0.00023770695025783451,-78.44703,40.01782,Discharge Monitoring Reports
SNYDERTOWN BORO SEWER SYS,0.0048729166666666,6.319879747026596e-05,1.0577560763830408e-05,-76.672711,40.874452,Discharge Monitoring Reports
SODUS (V) STP,0.274284931506849,0.0035573105434009117,0.001835718617345665,-77.061639,43.250528,Discharge Monitoring Reports
SODUS POINT (V) WWTP,0.225616438356164,0.0029261094676974737,0.001429801872575505,-76.997083,43.27275,Discharge Monitoring Reports
SOMERS WPCF,0.04275,0.0005544417802863939,0.0001702224547243835,-72.49057,41.98349,Discharge Monitoring Reports
SOMERSET BORO PLT & SEW,1.7965,0.023299524170397812,0.02032627468986624,-79.08394,40.00936,Discharge Monitoring Reports
SOMERSET RARITIAN VALLEY SEWERAGE,21.9675,0.28490525867699085,0.5002439730625774,-74.567103,40.557339,Discharge Monitoring Reports
SOMERSET-BARKER SD WWTP,0.138833333333333,0.0018005848069339765,0.0007682221093805701,-78.55796,43.36335,Discharge Monitoring Reports
SOUDERTON BORO STP,1.61291666666667,0.02091855878643894,0.01770776911564502,-75.33079,40.29628,Discharge Monitoring Reports
SOUTH & CTR CHAUTAUQUA L WWTP,,,,-79.27452,42.10882,Discharge Monitoring Reports
SOUTH ALBANY SD,0.0027139166666666,3.519786639100691e-05,5.0024189747482276e-06,-73.848722,42.551111,Discharge Monitoring Reports
SOUTH COATESVILLE STP,0.235916666666667,0.0030596972319508445,0.001513840364216429,-75.8066,39.9721,Discharge Monitoring Reports
SOUTH CORNING WWTP,0.113142465753425,0.0014673897108379251,0.0005912782071287107,-77.03336,42.12288,Discharge Monitoring Reports
SOUTH DAYTON (V) WWTP,0.0303333333333333,0.00039340508386792816,0.00010974145649815989,-78.97517,42.41696,Discharge Monitoring Reports
SOUTH DEERFIELD WASTEWATER TREATMENT PLANT,0.57175,0.007415253517631477,0.004698179326481979,-72.58914,42.46829,Discharge Monitoring Reports
SOUTH FALLSBURG (T) WWTP,0.0,0.0,0.0,-74.614,41.715583,Discharge Monitoring Reports
SOUTH HADLEY WASTEWATER TREATMENT FACILITY,2.74166666666667,0.035557767195755124,0.03490868507993568,-72.58814,42.205371,Discharge Monitoring Reports
SOUTH LONDONDERRY TWP - LAWN STP,0.02975,0.000385839601485853,0.00010704875078961397,-76.543376,40.219375,Discharge Monitoring Reports
SOUTH MIDDLETON TWP STP,0.75,0.011584485363608333,0.00664828307076811,-77.1464,40.1493,Clean Watershed Needs Survey
SOUTH MIDDLETON TWP WATER AUTH,0.96175,0.012473318881647702,0.009138656013059469,-77.095434,40.147579,Discharge Monitoring Reports
SOUTH MONMOUTH REGIONAL SEWERAGE AUTH,5.89166666666667,0.0764113720589631,0.09289007064479177,-74.04492,40.16883,Discharge Monitoring Reports
SOUTH VERSAILLES STP,0.0353333333333333,0.00045825207571429,0.0001333973799920104,-79.8031,40.2959,Discharge Monitoring Reports
SOUTH WINDSOR WATER POLLUTION CONTROL FACILITY,2.74641666666667,0.035619371838009166,0.03498608003231911,-72.635461,41.829512,Discharge Monitoring Reports
SOUTH WINDSOR WPCF,2.25,0.034753456090825,0.027109573858312332,-72.6244,41.8254,Clean Watershed Needs Survey
SOUTHEAST BREWSTER HEIGHTS SD 1,0.10973698630137,0.0014232226911858523,0.0005686058622522603,-73.6314,41.40075,Discharge Monitoring Reports
SOUTHEAST WATER POLLUTION CONTROL PLANT,82.5,1.0699753654649706,2.718941966271625,-75.14455,39.90182,Discharge Monitoring Reports
SOUTHINGTON WPCF,5.9,0.09113128486038556,0.09305819506149275,-72.8793,41.5686,Clean Watershed Needs Survey
SOUTHINGTON WPCF,5.495,0.07126684403915168,0.08496542840436412,-72.883694,41.566931,Discharge Monitoring Reports
SOUTHWEST WARREN CNTY STP,0.144916666666667,0.0018794819803470589,0.0008115485036500104,-79.40985,41.68352,Discharge Monitoring Reports
SPARTA ALPINE SCHOOL,0.0041833333333333,5.425531651145565e-05,8.701744721800592e-06,-74.672756,41.022916,Discharge Monitoring Reports
SPARTA TWP PLAZA WWTP,0.034475,0.00044712000878066496,0.0001292656787147025,-74.641273,41.034208,Discharge Monitoring Reports
SPARTANSBURG BORO,0.0242916666666667,0.00031504830205357514,8.259606653218806e-05,-79.69221,41.81102,Discharge Monitoring Reports
SPECULATOR (V) WWTP,0.0998333333333333,0.001294778270532358,0.0005038000310634027,-74.355693,43.49492,Discharge Monitoring Reports
SPRAGUE WASTEWATER TREATMENT PLANT,0.289583333333333,0.0037557216111017864,0.0019677179937209735,-72.07232,41.61486,Discharge Monitoring Reports
SPRAGUE WPCF,0.25,0.003861495121202778,0.0016304080624826712,-72.0717,41.6147,Clean Watershed Needs Survey
SPRING CITY BORO STP,0.364083333333333,0.004721941789612578,0.0026373440062314496,-75.537122,40.173068,Discharge Monitoring Reports
SPRING CREEK STP,0.100083333333333,0.001298020620124672,0.0005054146482305882,-77.973033,40.193352,Discharge Monitoring Reports
SPRING MEADOWS WTP-HARFORD COU,0.0075833333333333,9.835127096698172e-05,1.8625804275361807e-05,-76.45917,39.63865,Discharge Monitoring Reports
SPRING MEADOWS WWTP,0.01,0.0001544598048481111,2.6534933233701082e-05,-76.4592,39.6387,Clean Watershed Needs Survey
SPRING TOWNSHIP STP,1.25,0.019307475606013886,0.012780135894764918,-76.007452,40.318442,Clean Watershed Needs Survey
SPRING TWP SEWAGE,0.0900909090909091,0.0011684248894499017,0.00044177926355674354,-77.21392,40.75058,Discharge Monitoring Reports
SPRING TWP STP,1.1997,0.015559387223616064,0.012125927004564153,-76.00696,40.347813,Discharge Monitoring Reports
SPRINGETTSBURY WASTEWATER TREATMENT PLANT,10.6534666666667,0.13816905321376466,0.19819377747587308,-76.691333,40.017028,Discharge Monitoring Reports
SPRINGFIELD REGIONAL WASTEWATER TREATMENT PLANT,45.1916666666667,0.5861087279713676,1.2588646721782315,-72.588998,42.087793,Discharge Monitoring Reports
SPRINGFIELD TWP BD OF ED ELEMENTARY SCHOOL,0.0017416666666666,2.2588368826481845e-05,2.83617953929846e-06,-74.70154,40.03669,Discharge Monitoring Reports
SPRINGFIELD TWP HOLLOW CR STP,0.46675,0.006053466688857879,0.0036240101628743984,-76.715153,39.867625,Discharge Monitoring Reports
SPRINGFIELD WASTEWATER TREATMENT FACILITY,1.09408333333333,0.014189602599181369,0.010777345240319723,-72.46746,43.27919,Discharge Monitoring Reports
SPRINGVILLE (V) WWTP,0.874848484848485,0.011346258512754346,0.008095856395598263,-78.672278,42.502944,Discharge Monitoring Reports
SPRINGWATER (T) WWTF,,,,-77.59912,42.648051,Discharge Monitoring Reports
ST CLAIR WWTP,0.7625,0.009889166256570181,0.006790371683665685,-76.177418,40.706952,Discharge Monitoring Reports
ST JOHNSVILLE (V) WWTP,0.54275,0.007039140964922579,0.004395494921758743,-74.675833,42.994917,Discharge Monitoring Reports
ST THOMAS TWP EDENVILLE STP,0.0130833333333333,0.00016968296199797975,3.7423437485518065e-05,-77.792652,39.963116,Discharge Monitoring Reports
ST THOMAS TWP STP,0.1805,0.002340976405653663,0.0010747648961802194,-77.745884,39.903889,Discharge Monitoring Reports
ST. ANDREWS BRAE STP,0.0021383333333333,2.7732896846293653e-05,3.6875556333883853e-06,-75.705184,40.103902,Discharge Monitoring Reports
ST. MARYS WASTEWATER TREATMENT PLANT,2.40516666666667,0.03119356464449497,0.029524092681259998,-78.578356,41.421451,Discharge Monitoring Reports
STAFFORD / WPCF,0.935,0.012126387475269666,0.008814736560194754,-72.30454,41.94688,Discharge Monitoring Reports
STAFFORD WPCF,0.7,0.010812186339367778,0.006086610955485467,-72.3047,41.9463,Clean Watershed Needs Survey
STAGE II TREATMENT PLANT,0.436583333333333,0.005662223171384825,0.0033270995209287915,-74.630158,40.398134,Discharge Monitoring Reports
STAMFORD (V) STP,,,,-74.627917,42.402778,Discharge Monitoring Reports
STAMFORD WATER POLLUTION CONTROL FACILITY,17.125,0.22210094707378936,0.36376277449348376,-73.52996,41.046247,Discharge Monitoring Reports
STAMFORD WPCF,14.0,0.21624372678735557,0.2811061750413439,-73.5293,41.0448,Clean Watershed Needs Survey
STEWARTSTOWN BORO AUTH,0.15,0.002316897072721667,0.0008481454664881528,-76.605769,39.74502,Clean Watershed Needs Survey
STEWARTSTOWN STP,0.370583333333333,0.004806242879012848,0.002697732134857134,-76.605769,39.74502,Discharge Monitoring Reports
STILLWATER (V) STP,0.298471232876712,0.0038709923209459423,0.0020453119684683287,-73.650167,42.939444,Discharge Monitoring Reports
STOCKBRIDGE WASTEWATER TREATMENT PLANT,0.191083333333333,0.0024782358717284577,0.0011560381871808367,-73.325903,42.293751,Discharge Monitoring Reports
STOCKERTOWN BORO,0.0524525,0.0006802773679642591,0.00022113786561162626,-75.26191,40.75296,Discharge Monitoring Reports
STOCKPORT- T KINGS ACRES STP,0.01375,0.00017832922757749512,3.9880253224576125e-05,-73.74751,42.28668,Discharge Monitoring Reports
STONY BROOK RGNL SEWERAGE AUTH,0.280833333333333,0.0036422393753706528,0.0018919750693595406,-74.7394,40.3846,Discharge Monitoring Reports
STONY BROOK RSA,0.268333333333333,0.0034801218957547487,0.001784913478242512,-74.7804,40.3359,Discharge Monitoring Reports
STONY POINT (T) STP,0.721682191780822,0.009359783841215103,0.006328846054533044,-73.96557,41.22372,Discharge Monitoring Reports
STONYBROOK SCHOOL,0.0004058333333333,5.263414171529271e-06,4.3993041717833974e-07,-74.351885,40.971193,Discharge Monitoring Reports
STRATFORD WPCF,7.2,0.11121105949064,0.12005905016909772,-73.1257,41.1782,Clean Watershed Needs Survey
STRATTANVILLE BORO STP,0.09325,0.0012093963979346485,0.00046169452798114076,-79.331408,41.194178,Discharge Monitoring Reports
STURBRIDGE WATER POLLUTION CONTROL FACILITY,0.514416666666667,0.006671674677793199,0.0041041003985370075,-72.088066,42.104697,Discharge Monitoring Reports
SUEZ WATER NJ AWOSTING WWTP,0.0571111111111111,0.0007406967513117774,0.00024657064730691363,-74.332929,41.158984,Discharge Monitoring Reports
SUEZ WATER NJ HIGHVIEW ACRES WWTP,0.067,0.0008689496907412489,0.00030246201515196777,-74.387041,41.076819,Discharge Monitoring Reports
SUFFERN (V) STP,,,,-74.157722,41.112944,Discharge Monitoring Reports
SUFFIELD WATER POLLUTION CONTROL FACILITY,1.4075,0.018254428204750858,0.014875514234878168,-72.62599,41.95944,Discharge Monitoring Reports
SUFFOLK CO SD#21 SUNY,0.955333333333333,0.012390098575444868,0.009060723410723365,-73.121139,40.924472,Discharge Monitoring Reports
SUGAR GROVE AREA STP,0.0919166666666667,0.0011921038667756193,0.00045326567464839504,-79.318959,41.985393,Discharge Monitoring Reports
SUGAR RUN WATER FILTRATION PLT,0.1801,0.002335788646305954,0.0010717187069725835,-79.032512,40.399186,Discharge Monitoring Reports
SUMMERVILLE BORO STP,0.0345833333333333,0.0004485250269373357,0.00012978558689333462,-79.196403,41.117512,Discharge Monitoring Reports
SUNAPEE WASTEWATER TREATMENT FACILITY,0.3576,0.0046378568568518,0.002577410013978559,-72.113507,43.379784,Discharge Monitoring Reports
SUNBURY MUNI AUTH STP,2.63516666666667,0.034176526269427625,0.03318333112155785,-76.79459,40.85462,Discharge Monitoring Reports
SUNDERLAND WASTEWATER TREATMENT FACILITY,0.189166666666667,0.002453377858187361,0.0011412239015127473,-72.584683,42.452405,Discharge Monitoring Reports
SUNNYSIDE STP,0.0037166666666666,4.820293060579478e-05,7.479743692192421e-06,-78.269432,40.138353,Discharge Monitoring Reports
SUSQUEHANNA WATER TREATMENT PLANT,1.288465,0.016710615869864526,0.013285419869000526,-76.48,40.025,Discharge Monitoring Reports
SUSSEX CNTY MUA HAMPTON COMMONS STP,0.0264166666666667,0.0003426082735882789,9.195065158932556e-05,-74.7346,41.07337,Discharge Monitoring Reports
SUSSEX CNTY MUA UPPER WALLKILL VALLEY WATER POLLUTION CONTROL FACILITY,1.497,0.019415189358800742,0.01609626036084116,-74.592098,41.147059,Discharge Monitoring Reports
SUSSEX COUNTY  HOMESTEAD WTP,0.0094166666666666,0.00012212850131064728,2.4571005831831372e-05,-74.75552,41.126531,Discharge Monitoring Reports
SWAMP CREEK STP,2.21183333333333,0.028686147626435562,0.026522645549869644,-75.60111,40.31971,Discharge Monitoring Reports
SWAN LAKE SD STP,,,,-74.784472,41.747611,Discharge Monitoring Reports
SWATARA TWP AUTH,6.3,0.09730967705431001,0.1012049885188175,-76.7321,40.2609,Clean Watershed Needs Survey
SWATARA TWP STP,4.39691666666667,0.057025363846493225,0.06388142961498372,-76.730111,40.258556,Discharge Monitoring Reports
SWEDESBORO BORO MUA WWTP,0.24825,0.0032196531451718657,0.0016158211315179562,-75.30541,39.751642,Discharge Monitoring Reports
SYKESVILLE BOROUGH STORM SEWER REPLACEMENT PROJECT,0.09705,0.0012586801117378836,0.0004859006968247396,-78.82179,41.05068,Discharge Monitoring Reports
Sag Harbor (V) WWTP,0.25,0.003861495121202778,0.0016304080624826712,-72.290889,41.002056,Clean Watershed Needs Survey
Salamanca (C) WWTP,2.0,0.030891960969622222,0.023317384900542904,-78.7445137,42.1638706,Clean Watershed Needs Survey
Salem (T) WWTP & Collection System,0.0,0.0,0.0,-73.327489,43.172378,Clean Watershed Needs Survey
Salem City - CS/STP,1.2,0.018535176581773335,0.0121298064876105,-75.47877097,39.57392047,Clean Watershed Needs Survey
Salem County - DuPont STP/CS,0.46,0.007105151023013112,0.0035570952779061986,-75.4898135,39.69591477,Clean Watershed Needs Survey
